,Unnamed: 0,Symbol,Name,Sector,2019-10-04,2019-10-11,2019-10-18,2019-10-25,2019-11-01,2019-11-08,2019-11-15,2019-11-22,2019-11-29,2019-12-06,2019-12-13,2019-12-20,2019-12-27,2020-01-03,2020-01-10,2020-01-17,2020-01-24,2020-01-31,2020-02-07,2020-02-14,2020-02-21,2020-02-28,2020-03-06,2020-03-13,2020-03-20,2020-03-27,2020-04-03,2020-04-10,2020-04-17,2020-04-24
158,169,ETR,Entergy Corp.,Utilities,118.7700,117.2300,118.1500,120.2700,119.6600,114.9000,116.7100,115.7200,116.3900,118.0900,118.3000,120.1700,119.8600,118.7300,120.6100,126.3100,130.7300,131.5200,131.9400,134.1300,129.9600,116.9100,124.2800,102.9300,79.9900,97.3400,83.3800,,101.2700,97.5300
159,171,EOG,EOG Resources,Energy,70.9200,69.2500,64.4400,72.4800,71.1500,74.7000,73.4800,72.9900,70.9000,73.9600,75.4900,82.6600,83.1400,84.9900,86.2700,85.3100,79.8500,72.9100,74.3500,74.9200,74.2100,63.2600,55.3000,34.8000,34.8900,36.0000,39.8900,,41.8400,43.3600
160,172,EQT,EQT Corporation,Energy,9.9000,9.6600,9.7100,9.4900,10.5600,11.5900,10.3500,9.0600,8.7300,8.7800,9.3000,10.5400,10.4500,10.3400,8.8400,8.2400,6.6500,6.0500,5.3000,5.2900,5.8100,5.8700,6.3900,9.5300,7.4500,6.9000,8.7601,,13.3700,13.3900
161,173,EFX,Equifax Inc.,Industrials,138.0400,143.9300,144.6800,137.9000,138.7000,133.9600,138.4000,138.1200,139.6400,138.5000,138.7000,138.6100,140.2100,142.8700,146.7200,153.0300,154.0100,149.9000,155.6100,162.9600,159.5300,142.0400,154.1800,140.7100,105.6500,119.5500,106.6200,,127.9700,131.4200
162,174,EQIX,Equinix,Real Estate,581.6500,566.6100,576.4100,565.7400,562.2400,530.3100,550.4100,557.5800,566.8500,559.1900,551.8400,577.7100,582.5000,585.1200,594.0000,588.0000,591.9600,589.7300,606.0000,648.6500,655.9900,572.8000,608.6700,621.0900,506.5200,594.2700,624.6900,,694.9500,685.1000
163,175,EQR,Equity Residential,Real Estate,87.4700,87.6300,88.3700,87.6800,88.1400,83.9800,86.4600,84.7900,85.1000,84.4400,81.0100,80.3000,80.9500,80.8000,81.2600,82.5000,82.7600,83.0800,84.2000,86.4600,87.0100,75.1000,77.6400,73.6100,55.2900,62.6800,54.2600,,69.7900,63.9900
164,176,ESS,"Essex Property Trust, Inc.",Real Estate,330.4000,326.9600,331.3000,325.0900,324.7100,314.9200,319.0000,310.7600,312.1800,311.9300,300.5100,297.3500,299.7300,301.2000,302.4000,308.8700,309.4700,309.7600,314.7900,324.1700,329.0300,283.3600,294.6600,275.7300,196.3300,228.6000,190.8600,,260.8400,241.6100
165,177,EL,Estee Lauder Cos.,Consumer Staples,198.1400,193.8500,185.5300,188.6300,186.5800,187.2700,190.9900,193.1800,195.4700,197.9200,203.2100,206.8600,207.9500,204.7000,211.6200,219.8800,205.3400,195.1600,208.9600,215.0100,209.2700,183.6000,191.9500,172.2200,151.0000,160.6800,154.0800,,174.2600,166.3100
166,178,RE,Everest Re Group Ltd.,Financials,259.7000,250.5000,251.0800,248.5900,259.3500,265.3500,267.1700,267.2300,271.2600,268.9500,274.6700,277.2800,276.0100,277.2400,274.8300,279.9700,277.3500,276.5700,282.5800,291.3700,289.8500,247.8800,253.5100,213.0900,194.6500,189.2900,178.0200,,196.3500,170.8100
167,179,ES,Eversource Energy,Utilities,85.6100,85.5700,85.6000,85.3100,82.7900,79.4100,81.2700,82.2300,82.6400,81.2000,81.3400,84.5900,84.3200,82.8600,84.4100,88.7300,91.8100,92.4400,90.5800,93.6600,95.9600,86.4600,96.3600,88.5300,68.3400,80.9600,75.0600,,91.5600,86.5700
168,180,EXC,Exelon Corp.,Utilities,48.4500,47.5100,44.6650,45.8900,45.3400,44.7100,45.0200,44.4300,44.4000,44.8600,43.8200,45.4500,45.4100,45.5700,46.2600,47.3900,47.7300,47.5900,48.1900,49.7600,49.7200,43.1100,45.1700,36.3600,31.0000,35.5000,32.7500,,38.4400,36.6000
169,181,EXPE,Expedia Inc.,Consumer Discretionary,133.2200,138.2700,136.0300,137.0600,137.8000,101.3200,95.6700,96.6300,101.6600,107.5800,112.7600,110.0800,108.3200,109.1300,110.6900,111.8200,112.1400,108.4500,110.0900,122.8000,120.1200,98.6200,91.8500,69.6300,48.8000,60.0300,48.7100,,63.2200,66.5700
170,182,EXPD,Expeditors International,Industrials,71.4700,74.3700,73.9400,75.2500,73.6100,77.2700,76.3900,75.5100,74.7600,73.5500,76.1500,76.4500,77.5200,77.8700,77.2100,76.8200,74.3400,73.0400,73.3400,73.3900,75.4100,70.4200,70.4800,65.1500,54.9400,65.1100,67.1000,,71.7400,71.9300
171,184,EXR,Extra Space Storage,Real Estate,117.4500,115.6700,114.2400,112.2300,111.2200,106.2900,107.2000,105.6000,106.0500,107.5000,102.2900,104.4700,104.5100,106.5200,107.7700,111.5600,110.9300,110.6800,110.2100,115.4300,109.2000,100.3600,110.0200,96.5800,79.7200,96.0200,96.1300,,93.1000,88.8900
172,185,XOM,Exxon Mobil Corp.,Energy,68.9700,68.9800,67.6100,69.2500,69.6000,70.7700,69.1900,69.3700,68.1300,69.5100,69.2300,69.9400,69.8900,70.3300,69.1400,68.5600,66.3200,62.1200,61.4700,60.6500,59.1300,51.4400,47.6900,38.1200,32.7400,36.9500,39.2100,,43.2200,43.7300
173,186,FFIV,F5 Networks,Information Technology,132.9600,135.6700,137.6900,143.5500,146.1000,148.4100,145.4600,142.8400,145.7100,138.0000,139.2500,138.3200,139.1700,140.0000,135.1500,137.0000,135.8200,122.1200,123.5800,127.5100,133.3600,119.9500,119.6400,105.7000,100.1400,110.8000,107.3000,,124.1100,127.3200
174,187,FB,"Facebook, Inc.",Information Technology,180.4500,184.1900,185.8500,187.8900,193.6200,190.8400,195.1000,198.8200,201.6400,201.0500,194.1100,206.3000,208.1000,208.6700,218.0600,222.1400,217.9400,201.9100,212.3300,214.1800,210.1800,192.4700,181.0900,170.2800,149.7300,156.7900,154.1800,,179.2400,190.0700
175,188,FAST,Fastenal Co,Industrials,31.7800,36.3400,35.8300,37.1800,37.1500,37.0700,36.3300,35.7100,35.5200,35.9400,37.0300,37.1200,36.9800,36.5700,36.3300,36.8000,35.5200,34.8800,37.3500,38.3200,38.8600,34.2200,34.1600,34.0900,28.7400,31.0400,30.4800,,35.9300,36.0300
176,189,FRT,Federal Realty Investment Trust,Real Estate,135.9300,136.2000,138.0400,139.0400,135.6400,131.4800,131.8600,130.3400,132.0700,131.7700,127.7700,127.2200,128.1500,126.1400,125.9200,129.5300,129.8100,125.0200,128.0200,127.2300,129.0000,116.3400,121.3700,105.7000,71.5600,76.0500,65.8100,,75.3600,69.2600
177,190,FDX,FedEx Corporation,Industrials,143.0000,145.5400,149.9100,158.0900,156.5200,163.2200,158.3300,156.5500,160.0500,156.6100,165.6700,148.1200,152.5300,153.1800,156.6300,159.9800,154.0700,144.6400,155.6600,158.6200,163.2500,141.1700,127.6800,106.6300,111.0600,120.5800,109.2200,,124.8500,123.0600
178,191,FIS,Fidelity National Information Services,Information Technology,131.4100,132.0300,128.3300,129.3200,134.1500,130.6900,135.8200,135.4600,138.1500,138.5800,138.1900,138.8000,139.7500,139.0200,141.9400,147.0900,147.9200,143.6600,146.4600,157.4400,154.9300,139.7200,139.9100,129.9000,102.8200,120.1000,115.2200,,127.9600,125.7300
179,192,FITB,Fifth Third Bancorp,Financials,26.5000,26.8500,27.3300,29.0500,29.5600,30.5600,30.0700,30.1000,30.1900,30.2500,30.9700,31.1500,30.9000,30.4400,29.7600,29.4500,28.8400,28.4500,29.4900,29.6000,29.4000,24.4000,22.2000,17.6300,12.9100,17.1500,13.4400,,16.6300,17.1200
180,193,FE,FirstEnergy Corp,Utilities,48.2300,47.8900,48.3800,48.0100,48.3600,46.5900,47.0400,47.3400,47.6900,48.3800,47.9500,48.8200,48.3900,47.4600,47.6400,49.0600,50.4700,50.7900,51.2300,52.2300,51.5700,44.5300,46.4800,41.2400,34.2800,38.6000,37.9500,,46.2100,42.3200
181,194,FISV,Fiserv Inc,Information Technology,105.7000,105.6800,105.6700,102.5100,106.8500,110.6100,113.9100,113.9200,116.2400,114.4900,116.7500,116.6700,117.0800,116.3700,117.1300,120.6800,120.8400,118.6100,121.8600,122.3200,119.4900,109.3600,106.8100,103.4200,81.7700,93.9500,86.1900,,100.6300,96.2900
182,195,FLIR,FLIR Systems,Information Technology,52.1800,52.9800,52.8900,54.1700,53.3000,53.2400,53.8400,53.2200,53.5600,53.5100,53.1700,52.4300,52.1500,52.7000,53.9600,54.6600,54.2900,51.5400,53.0500,57.5100,58.3500,42.4700,39.4900,32.0800,25.5200,32.5200,31.0900,,34.1500,39.6600
183,196,FLS,Flowserve Corporation,Industrials,44.5100,45.4700,46.5600,48.6900,49.1300,49.1300,48.8500,48.7200,48.7000,48.1600,48.4100,49.8900,49.7100,49.8800,49.8100,50.4900,48.2600,46.6800,47.0600,46.4100,45.9900,40.1900,36.7400,25.7200,20.4300,21.6900,23.7600,,24.8000,25.5300
184,197,FLR,Fluor Corp.,Industrials,18.3200,18.8600,19.0600,19.8400,18.5900,18.8000,18.2900,17.8300,17.4400,16.5100,17.2400,18.3600,18.1300,19.1200,18.7200,20.4700,19.4900,17.8900,18.0500,19.5400,14.7400,9.3200,8.8500,6.9800,5.6300,6.4900,5.9800,,8.2200,9.0600
185,198,FMC,FMC Corporation,Materials,82.1900,83.7500,83.0100,83.9800,95.0100,97.7000,97.0000,97.2300,97.9600,98.4200,99.1800,99.0400,101.1300,99.2300,98.0000,100.0000,95.6800,95.5900,105.1400,105.4700,106.5800,93.1000,90.5300,88.0500,65.3200,76.6200,70.8800,,86.1000,88.2000
186,199,FL,Foot Locker Inc,Consumer Discretionary,41.6200,42.9600,44.4000,44.3400,44.2800,46.6300,45.7000,40.2500,40.0500,39.8500,37.1300,39.9300,39.4900,38.1000,39.1000,39.6000,38.6000,37.9700,40.4800,40.3800,38.8400,36.2500,30.3300,23.1300,20.2200,22.3000,18.3200,,22.8900,23.0400
187,200,F,Ford Motor,Consumer Discretionary,8.7400,8.7800,9.2900,8.7200,8.8900,9.0400,8.9500,8.8900,9.0600,9.0200,9.2300,9.4800,9.3600,9.2100,9.2500,9.1600,9.0000,8.8200,8.1100,8.1000,7.8900,6.9600,6.4900,5.6300,4.3300,5.1900,4.2400,,5.1200,4.8700
188,201,FTV,Fortive Corp,Industrials,66.5000,67.9500,70.9400,68.3600,71.8000,72.8800,71.6300,70.7000,72.1700,72.8700,75.1900,75.7400,76.5800,77.2300,78.0000,78.7800,76.9100,74.9300,79.0200,77.8100,75.8100,69.1600,66.8100,59.7300,45.5800,49.6500,54.2800,,60.3600,60.3400
189,202,FBHS,Fortune Brands Home & Security,Industrials,56.1200,56.6200,58.9200,60.3600,61.4000,62.0600,63.0600,62.9500,63.2600,64.6000,65.0900,65.3000,65.5900,65.3900,66.9600,69.4100,69.5100,68.7100,70.7500,72.9900,71.0300,61.7500,60.4200,48.6000,36.6000,43.4400,35.4200,,46.6000,43.7200
190,203,BEN,Franklin Resources,Financials,27.3800,27.3200,27.2200,27.8300,28.0500,28.2800,27.7300,27.3200,27.4900,27.0000,25.9900,25.8000,26.2500,25.0900,25.0200,25.7400,25.2600,25.3000,25.6000,24.3600,25.2000,21.7600,21.6500,18.1100,16.9000,17.3500,15.6100,,16.3400,15.9200
191,204,FCX,Freeport-McMoRan Inc.,Materials,8.8300,9.5500,9.5800,10.1400,10.5200,11.5200,11.1600,11.3500,11.3800,11.6400,12.8700,12.7100,13.0300,12.8000,12.9000,12.8700,11.8400,11.1000,11.8000,12.2400,11.9400,9.9600,9.4300,7.5300,5.5200,6.2000,6.3200,,8.3400,8.4800
192,205,GPS,Gap Inc.,Consumer Discretionary,16.2300,17.1500,16.8800,17.3300,16.9400,16.6800,17.7400,16.9400,16.6100,16.2700,16.6900,17.5900,17.8300,17.4400,17.8000,18.5300,17.6600,17.4100,17.8500,18.1400,17.0600,14.3300,13.1900,10.8100,7.2200,7.7900,5.6500,,8.3500,6.9000
193,206,GRMN,Garmin Ltd.,Consumer Discretionary,84.9700,87.0800,87.4600,87.2300,94.4600,95.8900,95.6500,97.2000,97.6900,96.5200,97.4300,98.6800,98.5200,97.7100,96.5000,99.0400,99.5900,96.9500,96.2000,98.1800,96.5800,88.3900,87.5200,77.3400,66.0300,73.5300,71.5600,,82.1100,78.9200
194,207,IT,Gartner Inc,Information Technology,143.2500,145.1500,144.5100,146.0400,156.0900,160.3600,159.9400,157.0000,160.4600,159.6800,157.6700,153.0500,153.8200,155.9800,159.3900,161.1700,160.5700,160.7800,152.5800,152.4100,155.4600,129.3900,120.1600,106.3100,83.2400,104.7900,91.8200,,105.9600,109.7600
195,208,GD,General Dynamics,Industrials,176.6400,179.6300,174.4300,173.5400,179.7300,185.0800,187.0800,182.8800,181.7400,183.5500,179.0300,178.3300,177.4900,180.1800,179.5100,181.8900,185.0700,175.4400,186.7400,188.0600,187.6000,159.6900,163.0300,139.6400,113.9900,130.0700,125.6800,,138.1900,129.3000
196,209,GE,General Electric,Industrials,8.5700,8.8000,8.9600,9.0000,10.3800,11.5200,11.5200,11.5500,11.2700,11.1000,11.3400,11.0300,11.1800,11.9700,11.6700,11.8100,11.7100,12.4500,12.8300,12.8300,12.2500,10.8800,9.4000,7.8500,6.5200,7.6200,6.7300,,6.8400,6.2600
197,211,GIS,General Mills,Consumer Staples,54.3000,54.3500,52.5500,50.5100,51.1800,52.5000,52.5600,52.6900,53.3200,53.3100,51.6000,53.2800,53.1900,51.9400,52.2500,53.8500,53.7100,52.2200,51.9000,53.3100,53.9200,49.0000,54.7700,53.4800,53.3700,51.8200,56.7100,,60.6700,60.4800
198,212,GM,General Motors,Consumer Discretionary,34.9100,35.5700,36.1700,36.7400,37.9700,38.6700,36.8900,35.3300,36.0000,35.5400,35.6500,37.2500,36.5600,36.3200,34.6500,35.6000,34.3100,33.3900,33.6300,34.7600,34.6500,30.5000,28.6900,24.7100,18.1400,21.3800,18.0400,,22.4800,21.9500
199,213,GPC,Genuine Parts,Consumer Discretionary,95.9400,96.8800,101.3500,102.5100,104.7100,106.1500,104.8300,103.7100,104.3700,103.7000,105.1600,105.9900,106.2400,104.3100,98.9000,102.8000,98.0700,93.5700,95.3800,96.4700,96.2100,87.2400,82.8500,79.2700,55.3500,64.4600,58.2600,,74.6500,75.0300
200,214,GILD,Gilead Sciences,Health Care,62.5600,63.9900,64.9100,63.3200,64.6600,65.3800,65.0700,65.2600,67.2400,67.0800,65.7700,66.8500,65.9500,65.0700,65.0300,62.9800,63.1500,63.2000,68.8700,67.5600,69.7000,69.3600,80.2200,70.7500,73.2600,72.8500,78.2100,,83.9900,79.6400
201,215,GPN,Global Payments Inc.,Information Technology,160.8400,162.9200,160.1300,161.3400,172.3500,170.2600,179.2300,178.6500,181.1000,176.6600,178.9300,183.4500,182.8900,184.4000,190.4400,198.6200,198.7700,195.4500,200.7900,206.3700,204.3900,183.9700,179.5600,172.9900,119.0000,144.9600,126.3000,,154.8800,153.0100
202,216,GS,Goldman Sachs Group,Financials,200.8000,204.6800,206.5200,214.2300,217.3900,222.9100,220.2500,220.2800,221.3500,224.6100,225.0000,228.9300,230.6600,231.5800,242.1100,249.4600,241.9200,237.7500,238.0000,237.0800,230.6200,200.7700,192.8500,177.1700,138.4100,158.3400,146.9300,,183.4900,177.0000
203,217,GT,Goodyear Tire & Rubber,Consumer Discretionary,13.8150,14.3600,15.1500,16.5600,15.9900,17.0850,16.0500,15.9500,15.9900,16.1100,16.0100,15.1700,15.1000,14.7400,14.4700,14.9300,14.2000,13.1300,13.4300,11.1000,10.8450,9.6850,8.7000,7.2100,5.6900,6.3200,5.3900,,7.2600,6.9150
204,218,GWW,Grainger (W.W.) Inc.,Industrials,291.2100,305.2000,310.0800,317.3400,317.6700,324.9200,323.4700,319.0000,316.9500,321.4900,332.3100,337.5900,337.4700,340.6600,341.3100,340.1500,329.0000,302.6700,299.7000,307.6500,303.3200,277.5400,284.6300,266.0200,213.7800,247.1500,238.7600,,280.2200,269.6100
205,219,HAL,Halliburton Co.,Energy,18.5500,18.9500,18.4300,20.4800,20.0900,21.2800,20.4800,20.9900,20.9900,22.3300,23.9900,24.4900,24.4000,24.7600,24.0800,23.9600,23.1000,21.8100,21.8000,22.1200,21.2600,16.9600,13.0700,7.1500,5.0500,6.3900,7.6100,,7.5800,8.8600
206,220,HBI,Hanesbrands Inc,Consumer Discretionary,14.8200,15.2600,15.2300,15.8900,15.4800,15.8600,15.5700,15.0300,15.0700,14.9700,14.4000,14.6200,14.8300,14.4100,13.8400,14.3200,14.2500,13.7600,14.2000,14.3000,14.4900,13.2400,12.0200,9.6800,8.9800,8.1900,7.1700,,9.2100,8.4400
207,221,HOG,Harley-Davidson,Consumer Discretionary,35.3700,35.1000,36.5700,39.3900,39.3300,39.3900,37.9800,36.4700,36.3800,36.9100,37.3500,37.4300,37.7600,36.2800,34.8400,35.7200,35.2300,33.4000,33.8700,34.3600,35.1900,30.4700,26.1900,23.7200,16.2200,17.8000,15.0400,,19.3500,18.6700
208,222,HRS,Harris Corporation,Information Technology,207.7700,208.9400,198.0800,200.9600,201.4100,196.0200,202.5200,198.6400,201.0900,192.4900,200.1800,199.9900,201.7100,210.4700,210.3700,219.3800,222.9800,221.3300,229.8600,228.5500,222.8000,197.7300,199.9300,177.6300,154.0400,185.0000,178.5000,,203.5000,189.8500
209,223,HIG,Hartford Financial Svc.Gp.,Financials,59.5100,58.6400,59.0000,56.8000,57.5200,61.0900,62.0000,61.5900,61.8600,60.8400,61.0700,60.9100,60.5600,60.6400,59.7600,61.2200,58.9800,59.2800,59.8100,59.1000,58.0500,49.9500,50.9600,42.5200,31.2700,35.1300,32.1500,,40.0100,36.0400
210,224,HAS,Hasbro Inc.,Consumer Discretionary,118.2400,121.2900,121.9600,96.0100,96.4400,95.5300,95.4100,96.1200,101.7000,101.0000,103.9200,103.5900,105.7600,105.0500,101.6800,105.1300,104.6800,101.8700,99.7400,97.7100,89.9700,77.2500,72.7500,55.0200,46.1100,65.6400,66.9400,,75.2000,74.8700
211,225,HCA,HCA Holdings,Health Care,117.6200,120.4300,123.6400,126.2700,133.6500,136.8400,138.0500,139.2000,138.6600,144.6100,142.8600,147.5300,149.2600,147.9400,148.1400,148.4000,143.4500,138.8000,145.9300,149.5700,148.0000,127.0100,127.2000,104.2800,78.5000,87.3300,81.8300,,115.6600,107.8300
212,226,HCP,HCP Inc.,Real Estate,36.3900,36.3500,37.3900,36.3000,36.7100,33.6900,34.4500,34.4000,34.8800,34.3400,32.2500,33.6600,33.9900,34.3300,34.9300,36.2500,37.0000,35.9900,36.3100,37.3100,37.1500,31.6400,33.7200,28.8600,20.9600,25.0300,20.2900,,26.2600,24.2300
213,227,HP,Helmerich & Payne,Energy,38.3100,38.3500,36.5600,40.2500,40.1800,40.7500,40.5600,39.0000,39.5300,40.6800,42.0900,44.2000,44.4300,45.8500,46.5200,45.1300,42.2300,40.5500,42.6500,45.3100,44.9000,36.8900,27.6000,17.5100,13.1600,16.8400,15.4600,,17.7400,17.7700
214,228,HSIC,Henry Schein,Health Care,62.9300,62.9400,62.8100,62.2500,63.3000,68.9100,68.4600,69.3000,68.9000,69.4200,68.4900,66.6600,66.5800,66.5600,66.6200,69.2900,71.2000,68.9400,69.9700,72.1300,67.5400,60.9400,57.6900,56.7100,45.0100,50.0000,46.3500,,53.6400,52.3900
215,229,HES,Hess Corporation,Energy,62.3900,66.7700,64.9500,66.7800,68.9100,71.8500,68.0200,64.3700,62.0900,62.2600,62.3200,64.8400,66.4600,69.8400,68.5100,69.9000,64.4100,56.5700,55.4500,60.3400,64.4200,56.1800,49.7200,34.9200,30.6900,34.0300,33.5200,,37.3500,42.4600
216,230,HPE,Hewlett Packard Enterprise,Information Technology,14.4000,14.3500,15.3500,16.1600,16.5000,17.4300,17.2300,17.1200,15.8300,15.9100,16.0300,15.5800,15.9000,15.7700,15.4700,15.1000,14.7600,13.9300,14.7400,14.4400,14.1800,12.7900,11.9900,9.8600,8.6300,9.8200,9.3000,,9.7100,9.5300
217,231,HLT,Hilton Worldwide Holdings Inc,Consumer Discretionary,93.3500,93.4300,91.1500,97.6900,96.3100,99.0900,99.6900,101.2200,105.0000,105.4700,107.2000,111.4200,112.3900,109.9900,108.6000,113.9200,108.4900,107.8000,110.8400,113.2300,109.5700,97.2000,90.4500,78.6300,61.6000,69.1500,55.9400,,75.6200,71.3700
218,232,HOLX,Hologic,Health Care,48.8000,48.7900,49.9250,47.4900,48.6600,46.5600,47.1400,50.0200,51.3200,52.7400,53.1500,52.0200,52.3600,51.8900,53.1700,54.3200,53.7200,53.5200,53.1700,53.0200,52.5900,47.1200,46.7500,40.5800,31.0500,33.2600,32.8200,,43.7900,47.1100
219,233,HD,Home Depot,Consumer Discretionary,227.9300,234.6600,237.9300,234.3800,237.3400,232.8400,237.2900,218.0300,220.5100,214.2800,214.0800,221.1900,219.9700,218.9300,224.2200,231.9100,232.0000,228.1000,237.3000,245.0300,245.3400,217.8400,228.5100,205.6700,152.1500,190.5500,178.7000,,209.4200,212.1800
220,234,HON,Honeywell Int'l Inc.,Industrials,163.6300,163.5300,165.5700,171.6300,176.1200,181.2100,181.7500,176.7900,178.5500,175.4600,176.9800,176.4100,176.4800,178.8600,178.6800,183.2300,177.1300,173.2200,175.2800,180.8100,179.8800,162.1700,164.0300,149.4100,112.5000,131.2700,127.4500,,138.3200,135.5200
221,235,HRL,Hormel Foods Corp.,Consumer Staples,43.7400,41.1600,40.8100,40.5700,41.2600,41.9700,42.3800,42.3100,44.5300,45.3400,44.9000,44.9600,45.2600,44.2500,44.9000,46.3000,47.2300,47.2600,47.0900,48.5800,44.7700,41.6000,43.9500,42.4000,45.1200,44.9600,48.3800,,50.5100,46.6100
222,236,HST,Host Hotels & Resorts,Real Estate,16.6200,16.6600,16.4400,16.6800,16.7600,17.1700,17.1400,16.9100,17.4900,17.8900,17.9500,18.7100,18.8600,18.0400,17.5200,17.8800,17.0800,16.3400,16.7000,16.9100,17.3800,14.4800,13.4600,11.4100,10.6400,11.2800,9.0600,,11.3700,11.1000
223,237,HPQ,HP Inc.,Information Technology,16.6400,16.2400,16.8500,17.3300,17.7800,19.5200,20.1800,19.9400,20.0800,20.5000,20.3500,20.5600,20.5300,20.5300,21.3800,21.9700,21.9800,21.3200,21.7300,22.3700,22.7000,20.7900,21.4100,17.1800,13.9500,16.8600,14.4800,,15.5200,15.0000
224,238,HUM,Humana Inc.,Health Care,256.0600,266.2600,289.2600,288.0900,296.2000,317.5800,335.5500,338.2400,341.2300,348.1400,353.1300,368.7900,371.0000,364.8600,364.1200,366.5500,356.9000,336.2400,353.2600,375.8500,369.6700,319.6800,367.0100,313.9100,230.6100,297.0700,291.6300,,373.5900,369.0900
225,239,HBAN,Huntington Bancshares,Financials,13.9200,13.9900,14.1900,14.4800,14.3400,14.9800,14.7900,14.8600,14.8900,15.2100,15.3500,15.1500,15.1200,14.8100,14.3800,14.7100,13.7200,13.5700,13.9600,14.0800,13.9100,12.2700,11.1200,9.5000,7.6200,8.3000,6.8300,,8.0600,8.1600
226,240,HII,Huntington Ingalls Industries,Industrials,204.9800,211.7400,210.1000,221.1900,230.2300,251.2100,256.8600,249.8100,251.6700,253.4100,251.2400,254.1100,251.0700,263.5000,270.9400,277.8100,276.4700,261.0000,269.1400,246.2100,236.0200,205.5300,204.2900,178.6200,159.3200,185.5900,181.0400,,195.9600,184.5000
227,241,IDXX,IDEXX Laboratories,Health Care,276.6000,276.8000,282.8300,268.2900,276.8700,254.7400,259.7800,257.0200,251.5800,251.3700,252.9000,261.5500,263.9800,264.7700,281.6400,285.8000,280.7700,271.0100,278.4000,288.7800,278.1100,254.5100,249.8900,254.1700,183.2900,231.7500,234.5500,,265.1600,271.8000
228,242,INFO,IHS Markit Ltd.,Industrials,67.3600,68.3100,69.7400,69.3500,70.7000,69.6400,71.3800,71.8500,72.6500,73.7200,74.6000,75.3600,75.6400,75.8200,78.2600,79.2700,79.8900,78.8600,80.4200,80.7600,79.0600,71.2400,69.3200,55.9700,47.8800,59.0500,61.5800,,67.1700,65.6000
229,243,ITW,Illinois Tool Works,Industrials,151.5000,154.5300,158.3100,171.8100,172.7900,176.4100,175.1600,173.5600,174.3300,174.1900,177.2700,180.3100,181.1300,179.1100,178.2400,180.4300,176.3000,174.9800,183.5400,187.8600,189.5800,167.7800,164.1100,156.4500,125.7800,143.3000,140.4100,,158.5800,158.2300
230,244,ILMN,Illumina Inc,Health Care,302.3400,302.5800,309.4400,290.6400,300.4500,293.3900,305.9850,315.6200,320.7600,326.4700,324.7200,330.1400,332.2900,322.7300,335.5300,324.7200,319.5800,290.0700,294.3000,298.9200,295.9400,265.6700,274.4200,233.3300,242.0000,269.0500,263.5000,,316.3600,309.0700
231,245,INCY,Incyte,Health Care,74.8700,76.1200,77.7600,77.5500,83.5800,85.1000,86.7000,88.7300,94.1600,94.4800,91.5100,90.1000,88.3900,77.9000,76.4700,80.5000,76.7400,73.0700,74.1400,78.4500,80.8900,75.4100,76.0400,73.8400,66.9600,68.9600,78.5900,,100.0000,103.4800
232,247,INTC,Intel Corp.,Information Technology,50.9200,52.0900,51.3600,56.4600,56.5100,58.2700,57.9600,57.6100,58.0500,56.8100,57.7900,58.9500,60.0800,60.1000,58.9400,59.6000,68.4700,63.9300,66.0200,67.2700,64.3400,55.5200,55.7700,54.4300,45.8300,52.3700,54.1300,,60.3600,59.2600
233,248,ICE,Intercontinental Exchange,Financials,94.0000,93.9400,94.4000,91.9600,92.9300,90.4700,92.9600,93.7500,94.1700,93.8000,91.9100,93.0300,93.0000,94.6700,94.2500,96.7700,97.1100,99.7400,92.6300,96.8600,94.7500,89.2200,94.0400,83.1200,72.9900,81.2500,80.9900,,90.4000,88.9200
234,249,IBM,International Business Machines,Information Technology,142.9900,142.7600,134.0900,135.4400,135.5300,137.6100,134.4000,134.3400,134.4500,133.2200,134.2100,135.5900,135.2700,134.3400,136.6900,138.3100,140.5600,143.7300,153.4100,150.7000,149.8400,130.1500,127.7300,107.9500,95.3900,108.0300,106.3400,,120.1200,124.7200
235,250,IP,International Paper,Materials,39.1800,41.5600,42.2600,43.0000,43.9600,46.2100,45.6500,45.1200,46.3400,47.2600,46.3600,46.1400,45.8900,44.7200,43.9900,45.7500,43.5300,40.7200,43.5600,43.1900,43.2700,36.9600,35.7100,33.4400,29.5100,30.6200,29.3700,,31.8500,31.1300
236,251,IPG,Interpublic Group,Consumer Discretionary,20.8500,20.0800,20.6500,21.8500,21.9500,22.9700,22.3300,22.0900,22.4000,22.4900,23.0300,23.0400,23.0600,22.7300,23.1200,24.1500,23.4100,22.7000,23.0200,24.4700,24.4100,21.3600,20.0400,17.1100,12.5200,15.2100,13.5800,,15.0600,14.7400
237,252,IFF,Intl Flavors & Fragrances,Materials,119.1500,118.1500,117.8400,119.9600,121.7400,132.8100,133.9200,140.0200,141.2300,142.0400,133.9800,122.8000,127.3400,126.3500,125.9900,134.8800,135.7900,131.1100,140.0000,135.8700,132.1800,119.7800,122.7300,109.0200,102.4100,110.2200,98.9000,,125.1200,126.4900
238,253,INTU,Intuit Inc.,Information Technology,267.0900,270.0700,262.4700,257.6700,256.4800,256.8500,266.0500,259.8100,258.8900,256.1800,259.6400,267.1000,267.0600,264.3800,275.2500,282.8500,288.0800,280.3800,294.7100,304.2900,297.5700,265.8500,276.1800,261.2500,201.8400,229.6900,218.3900,,265.3600,263.6600
